Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag
2017.0,7.0,28.0,18.0,35.0,9.0,53.55852508544922,-127.50154113769531,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.557411193847656,-126.83328247070312,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.55276870727539,-126.18805694580078,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.54542541503906,-125.59451293945312,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.53582000732422,-125.03634643554688,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.524269104003906,-124.5059814453125,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.51136779785156,-124.01128387451172,0.10600000503472984,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.49720764160156,-123.54154968261719,0.15500000736210495,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.481964111328125,-123.09352111816406,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.46596145629883,-122.66900634765625,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.448692321777344,-122.25091552734375,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.43150329589844,-121.86614990234375,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.413551330566406,-121.4915771484375,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.39476776123047,-121.12408447265625,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.37645721435547,-120.78548431396484,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.35718536376953,-120.44762420654297,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.338401794433594,-120.13336944580078,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.31923294067383,-119.82643127441406,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.3004035949707,-119.53670501708984,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.280548095703125,-119.24293518066406,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.260459899902344,-118.9565200805664,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.241249084472656,-118.69122314453125,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.22136688232422,-118.42543029785156,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.202701568603516,-118.18270111083984,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.183170318603516,-117.93587493896484,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.163089752197266,-117.68894958496094,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.14386749267578,-117.45831298828125,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.12432861328125,-117.2294921875,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.104759216308594,-117.00558471679688,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.08526611328125,-116.78738403320312,-9999.0,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.06596755981445,-116.5758285522461,0.48400002298876643,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.04644012451172,-116.36612701416016,0.3800000180490315,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.026981353759766,-116.16117858886719,0.3530000167666003,0.5600000265985727,3.0
2017.0,7.0,28.0,18.0,35.0,9.0,53.00766372680664,-115.96154022216797,0.42200002004392445,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,52.98830032348633,-115.76497650146484,0.35400001681409776,-9999.0,0.0
2017.0,7.0,28.0,18.0,35.0,9.0,52.969024658203125,-115.57266235351562,0.21700001030694693,-9999.0,0.0
