Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag
2017.0,7.0,31.0,19.0,5.0,10.0,56.83279037475586,-135.1219482421875,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.8363037109375,-134.3773956298828,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.835575103759766,-133.68402099609375,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.831329345703125,-133.02777099609375,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.82423400878906,-132.41429138183594,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.81481170654297,-131.8377685546875,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.80312728881836,-131.27967834472656,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.789825439453125,-130.7538604736328,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.775638580322266,-130.27035522460938,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.760597229003906,-129.81617736816406,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.74392318725586,-129.36354064941406,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.72718811035156,-128.94862365722656,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.709041595458984,-128.5338897705078,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.69098663330078,-128.14944458007812,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.672828674316406,-127.78631591796875,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.653018951416016,-127.41336059570312,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.633548736572266,-127.06587219238281,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.614009857177734,-126.73372650146484,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.59402847290039,-126.40913391113281,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.573829650878906,-126.0946044921875,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.55381393432617,-125.794677734375,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.533660888671875,-125.50352478027344,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.51335144042969,-125.21989440917969,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.49346923828125,-124.95075225830078,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.47264862060547,-124.67768859863281,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.45296096801758,-124.42635345458984,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.43153762817383,-124.16081237792969,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.41169357299805,-123.92070007324219,-9999.0,-9999.0,0.0
2017.0,7.0,31.0,19.0,5.0,10.0,56.390342712402344,-123.66921997070312,-9999.0,-9999.0,0.0
