Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag
2017.0,8.0,5.0,19.0,25.0,9.0,51.74577713012695,-140.03440856933594,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.74247741699219,-139.3750762939453,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.736083984375,-138.7615203857422,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.727203369140625,-138.18807983398438,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.71631622314453,-137.6499786376953,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.703800201416016,-137.14332580566406,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.689964294433594,-136.66473388671875,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.675045013427734,-136.21142578125,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.65924072265625,-135.7809295654297,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.64271545410156,-135.3711700439453,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.62560272216797,-134.98025512695312,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.60801315307617,-134.60659790039062,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.59003448486328,-134.24874877929688,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.571739196777344,-133.9054718017578,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.553192138671875,-133.57562255859375,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.53445053100586,-133.2581787109375,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.51555633544922,-132.9522705078125,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.496551513671875,-132.65701293945312,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.47745132446289,-132.3717041015625,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.458290100097656,-132.0956268310547,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.439090728759766,-131.82818603515625,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.41986846923828,-131.5688018798828,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.400634765625,-131.3169708251953,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.38140869140625,-131.07223510742188,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.36219024658203,-130.8341522216797,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.342994689941406,-130.60232543945312,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.32382583618164,-130.3763885498047,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.3046875,-130.15599060058594,-9999.0,-9999.0,0.0
2017.0,8.0,5.0,19.0,25.0,9.0,51.28558349609375,-129.94082641601562,-9999.0,-9999.0,0.0
