Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag
2017.0,7.0,29.0,19.0,15.0,10.0,65.1671371459961,-138.2344970703125,0.017000000807456672,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.18455505371094,-137.26168823242188,0.02200000104494393,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.19525909423828,-136.33291625976562,0.07300000346731395,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.19995880126953,-135.51226806640625,0.08800000417977571,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.2001724243164,-134.70042419433594,0.30700001458171755,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.19634246826172,-133.93487548828125,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.18943786621094,-133.23483276367188,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.17945861816406,-132.54763793945312,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.16769409179688,-131.9245147705078,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.15386199951172,-131.32273864746094,0.09200000436976552,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.1379165649414,-130.7327423095703,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.12114715576172,-130.18873596191406,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.10297393798828,-129.66122436523438,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.08329010009766,-129.14366149902344,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.0633544921875,-128.66213989257812,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.0426025390625,-128.1973114013672,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,65.02085876464844,-127.7425308227539,0.0720000034198165,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.999755859375,-127.3268814086914,0.13100000622216612,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.97721862792969,-126.90727233886719,0.13300000631716102,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.9542465209961,-126.50117492675781,0.13000000617466867,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.93103790283203,-126.11015319824219,0.14300000679213554,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.90740203857422,-125.72932434082031,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.88349914550781,-125.35989379882812,0.07100000337231904,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.8592529296875,-124.99951171875,0.1190000056521967,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.83485412597656,-124.64993286132812,0.2240000106394291,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.81011962890625,-124.30778503417969,-9999.0,-9999.0,0.0
2017.0,7.0,29.0,19.0,15.0,10.0,64.7854232788086,-123.97715759277344,-9999.0,-9999.0,0.0
