Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag
2017.0,8.0,2.0,18.0,50.0,9.0,62.761566162109375,-96.777587890625,0.06600000313483179,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.68360137939453,-96.4712905883789,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.60247802734375,-96.15697479248047,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.518211364746094,-95.83507537841797,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.43036651611328,-95.50433349609375,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.33872985839844,-95.16442108154297,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.24317169189453,-94.81532287597656,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.14350891113281,-94.45687103271484,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,62.038883209228516,-94.0865478515625,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.92906188964844,-93.70420837402344,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.81385040283203,-93.3098373413086,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.69263458251953,-92.90213012695312,-9999.0,0.034000001614913344,1.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.564788818359375,-92.47981262207031,-9999.0,0.026000001234933734,1.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.42964172363281,-92.04164123535156,-9999.0,0.0370000017574057,3.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.286460876464844,-91.5863037109375,-9999.0,0.06300000299233943,3.0
2017.0,8.0,2.0,18.0,50.0,9.0,61.134368896484375,-91.11225891113281,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,60.97236633300781,-90.61773681640625,-9999.0,0.0760000036098063,3.0
2017.0,8.0,2.0,18.0,50.0,9.0,60.79926300048828,-90.10071563720703,-9999.0,0.09000000427477062,3.0
2017.0,8.0,2.0,18.0,50.0,9.0,60.61369323730469,-89.55891418457031,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,60.41404342651367,-88.98970031738281,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,60.198333740234375,-88.38990020751953,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,9.0,59.96421813964844,-87.755859375,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.25914001464844,-132.17633056640625,0.0800000037997961,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.27909088134766,-131.15985107421875,0.0760000036098063,0.07700000365730375,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.29168701171875,-130.2110595703125,0.07700000365730375,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.29822540283203,-129.32119750976562,0.08900000422727317,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.29972839355469,-128.48855590820312,0.07000000332482159,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.2969970703125,-127.6962890625,0.06100000289734453,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.2907943725586,-126.95489501953125,0.06000000284984708,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.28162384033203,-126.2516098022461,0.06000000284984708,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.26992797851562,-125.58222961425781,0.06100000289734453,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.2562484741211,-124.95158386230469,0.05400000256486237,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.24069213867188,-124.34622955322266,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.22359466552734,-123.76795196533203,-9999.0,0.06600000313483179,1.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.20518493652344,-123.21454620361328,0.09800000465475023,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.18543243408203,-122.6785888671875,0.09200000436976552,0.14000000664964318,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.1646957397461,-122.1640625,0.0780000037048012,0.13100000622216612,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.1436538696289,-121.68145751953125,0.13100000622216612,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.12177276611328,-121.21342468261719,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.09910583496094,-120.75877380371094,-9999.0,0.16900000802706927,1.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.07592010498047,-120.31982421875,-9999.0,0.2010000095469877,1.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.0522689819336,-119.89561462402344,-9999.0,0.20500000973697752,1.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.02823638916016,-119.48509216308594,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,66.00384521484375,-119.08734130859375,-9999.0,0.19600000930950046,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.97915649414062,-118.70154571533203,-9999.0,0.14900000707712024,1.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.95423889160156,-118.32742309570312,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.9289321899414,-117.9614486694336,0.12300000584218651,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.90362548828125,-117.60819244384766,0.11000000522471964,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.87800598144531,-117.26235961914062,0.10400000493973494,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.85237884521484,-116.92716217041016,0.09700000460725278,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.82658386230469,-116.59956359863281,0.08400000398978591,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.8006362915039,-116.27951049804688,0.08400000398978591,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.77462005615234,-115.96723937988281,0.08400000398978591,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.74848175048828,-115.66158294677734,0.0780000037048012,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.7223129272461,-115.3630599975586,0.09400000446476042,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.69611358642578,-115.07124328613281,0.08500000403728336,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.66986846923828,-114.78559875488281,0.10800000512972474,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.64356231689453,-114.5055160522461,0.12400000588968396,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.61721801757812,-114.23101043701172,0.13200000626966357,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.5906982421875,-113.96026611328125,0.12600000598467886,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.56423950195312,-113.69544982910156,0.1110000052722171,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.53762817382812,-113.43424224853516,0.12900000612717122,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.51100158691406,-113.17774963378906,0.14300000679213554,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.48443603515625,-112.92631530761719,0.13600000645965338,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.45768737792969,-112.67764282226562,0.18000000854954123,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.43089294433594,-112.43280029296875,0.19800000940449536,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.40409088134766,-112.19184112548828,0.24700001173187047,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.37721252441406,-111.95414733886719,0.22300001059193164,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.35022735595703,-111.71929168701172,0.1540000073146075,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.32312774658203,-111.48703002929688,0.15100000717211515,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.29597473144531,-111.2578353881836,0.17800000845454633,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.2687759399414,-111.03152465820312,0.17500000831205398,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.241455078125,-110.80757141113281,0.19800000940449536,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.21405029296875,-110.58602905273438,0.1910000090720132,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.18653106689453,-110.36663055419922,0.2220000105444342,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.15887451171875,-110.14910125732422,0.3120000148192048,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.131103515625,-109.93362426757812,0.2300000109244138,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.10321807861328,-109.72007751464844,0.22700001078192145,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.07518768310547,-109.50810241699219,0.37300001771654934,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.04701232910156,-109.2978515625,0.4950000235112384,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,65.01869201660156,-109.08907318115234,0.3310000157216564,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.99020385742188,-108.88164520263672,0.24900001182686538,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.96153259277344,-108.67543029785156,0.23900001135189086,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.93269348144531,-108.47039794921875,0.226000010734424,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.90364837646484,-108.26641082763672,0.21400001016445458,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.8743896484375,-108.0633316040039,0.20900000992696732,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.84492492675781,-107.86112213134766,0.22700001078192145,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.81524658203125,-107.65973663330078,0.3100000147242099,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.7853012084961,-107.45894622802734,0.2630000124918297,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.755126953125,-107.2587661743164,0.31300001486670226,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.72467041015625,-107.05904388427734,0.33000001567415893,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.6939468383789,-106.85969543457031,0.34400001633912325,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.66292572021484,-106.66062927246094,0.3490000165766105,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.631591796875,-106.46173095703125,0.34200001624412835,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.59993743896484,-106.26296997070312,0.3410000161966309,0.3620000171940774,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.56793975830078,-106.0641860961914,0.3620000171940774,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.53559112548828,-105.86534881591797,0.3410000161966309,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.50286865234375,-105.66630554199219,0.39900001895148307,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.46978759765625,-105.46720886230469,0.5000000237487257,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.43626403808594,-105.267578125,0.43600002070888877,0.483000022941269,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.40234375,-105.06764221191406,0.3820000181440264,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.36793518066406,-104.86695861816406,0.4930000234162435,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.33308410644531,-104.66580963134766,0.4990000237012282,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.29771423339844,-104.4637451171875,0.38300001819152385,0.42600002023391426,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.2618408203125,-104.26095581054688,0.3530000167666003,0.3760000178590417,3.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.22543334960938,-104.05726623535156,0.3620000171940774,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.18840789794922,-103.85221862792969,0.4640000220388174,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.15082550048828,-103.64627838134766,0.4580000217538327,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.11271667480469,-103.43962097167969,0.4600000218488276,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.07391357421875,-103.2313232421875,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,64.03435516357422,-103.02122497558594,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,63.99412536621094,-102.80973052978516,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,63.95320129394531,-102.59683990478516,-9999.0,-9999.0,0.0
2017.0,8.0,2.0,18.0,50.0,10.0,63.9115104675293,-102.38224029541016,-9999.0,-9999.0,0.0
